,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2804,,,,,,,-1.40664E-001,-1.00374E+000,-1.40664E-001,-1.74046E-001,-1.40664E-001,-1.97887E-001,-1.40664E-001,-3.98159E-001,-1.40664E-001,-7.17640E-001,-1.40664E-001,-1.24216E+000,-1.79337E-001,-3.64542E+000,-1.40664E-001,-2.55346E+000,,
2805,,,,,,,-1.40899E-001,-1.00374E+000,-1.40899E-001,-1.69277E-001,-1.40899E-001,-2.12193E-001,-1.40899E-001,-4.02927E-001,-1.40899E-001,-7.22408E-001,-1.40899E-001,-1.28984E+000,-1.79571E-001,-3.65496E+000,-1.40899E-001,-2.57730E+000,,
2806,,,,,,,-1.41133E-001,-1.00374E+000,-1.41133E-001,-1.64509E-001,-1.41133E-001,-2.12193E-001,-1.41133E-001,-4.17233E-001,-1.41133E-001,-7.17640E-001,-1.41133E-001,-1.26123E+000,-1.79806E-001,-3.71695E+000,-1.41133E-001,-2.58207E+000,,
2807,,,,,,,-1.41368E-001,-1.01805E+000,-1.41368E-001,-1.54972E-001,-1.41368E-001,-2.02656E-001,-1.41368E-001,-3.88622E-001,-1.41368E-001,-7.28369E-001,-1.41368E-001,-1.27077E+000,-1.80039E-001,-3.73125E+000,-1.41368E-001,-2.60115E+000,,
2808,,,,,,,-1.41603E-001,-1.02282E+000,-1.41603E-001,-1.64509E-001,-1.41603E-001,-2.21729E-001,-1.41603E-001,-3.98159E-001,-1.41603E-001,-7.46250E-001,-1.41603E-001,-1.28508E+000,-1.80274E-001,-3.73602E+000,-1.41603E-001,-2.55346E+000,,
2809,,,,,,,-1.41758E-001,-1.03235E+000,-1.41758E-001,-1.69277E-001,-1.41758E-001,-2.02656E-001,-1.41758E-001,-4.17233E-001,-1.41758E-001,-7.27177E-001,-1.41758E-001,-1.29938E+000,-1.80509E-001,-3.80754E+000,-1.41758E-001,-2.58684E+000,,
2810,,,,,,,-1.41993E-001,-1.03235E+000,-1.41993E-001,-1.74046E-001,-1.41993E-001,-2.21729E-001,-1.41993E-001,-4.17233E-001,-1.41993E-001,-7.55787E-001,-1.41993E-001,-1.28031E+000,-1.80665E-001,-3.77417E+000,-1.41993E-001,-2.59995E+000,,
2811,,,,,,,-1.42227E-001,-1.02758E+000,-1.42227E-001,-1.78814E-001,-1.42227E-001,-2.07424E-001,-1.42227E-001,-4.02927E-001,-1.42227E-001,-7.41482E-001,-1.42227E-001,-1.28984E+000,-1.80899E-001,-3.75986E+000,-1.42227E-001,-2.62022E+000,,
2812,,,,,,,-1.42462E-001,-1.02758E+000,-1.42462E-001,-1.70469E-001,-1.42462E-001,-2.16961E-001,-1.42462E-001,-3.98159E-001,-1.42462E-001,-7.51019E-001,-1.42462E-001,-1.29938E+000,-1.81133E-001,-3.75509E+000,-1.42462E-001,-2.63929E+000,,
2813,,,,,,,-1.42695E-001,-1.03235E+000,-1.42695E-001,-1.64509E-001,-1.42695E-001,-2.16961E-001,-1.42695E-001,-4.17233E-001,-1.42695E-001,-7.55787E-001,-1.42695E-001,-1.28031E+000,-1.81368E-001,-3.81231E+000,-1.42695E-001,-2.58684E+000,,
2814,,,,,,,-1.42930E-001,-1.04189E+000,-1.42930E-001,-1.64509E-001,-1.42930E-001,-2.07424E-001,-1.42930E-001,-4.17233E-001,-1.42930E-001,-7.27177E-001,-1.42930E-001,-1.26600E+000,-1.81602E-001,-3.77893E+000,-1.42930E-001,-2.62022E+000,,
2815,,,,,,,-1.43165E-001,-1.05143E+000,-1.43165E-001,-1.69277E-001,-1.43165E-001,-2.26498E-001,-1.43165E-001,-4.17233E-001,-1.43165E-001,-7.31945E-001,-1.43165E-001,-1.28984E+000,-1.81836E-001,-3.78370E+000,-1.43165E-001,-2.56300E+000,,
2816,,,,,,,-1.43399E-001,-1.05619E+000,-1.43399E-001,-1.78814E-001,-1.43399E-001,-2.12193E-001,-1.43399E-001,-4.26769E-001,-1.43399E-001,-7.74860E-001,-1.43399E-001,-1.28031E+000,-1.82071E-001,-3.76463E+000,-1.43399E-001,-2.61545E+000,,
2817,,,,,,,-1.43633E-001,-1.05619E+000,-1.43633E-001,-1.83582E-001,-1.43633E-001,-2.26498E-001,-1.43633E-001,-4.36306E-001,-1.43633E-001,-7.84397E-001,-1.43633E-001,-1.28984E+000,-1.82305E-001,-3.81231E+000,-1.43633E-001,-2.66790E+000,,
2818,,,,,,,-1.43867E-001,-1.05619E+000,-1.43867E-001,-1.83582E-001,-1.43867E-001,-2.16961E-001,-1.43867E-001,-4.36306E-001,-1.43867E-001,-7.55787E-001,-1.43867E-001,-1.28031E+000,-1.82540E-001,-3.82185E+000,-1.43867E-001,-2.63929E+000,,
2819,,,,,,,-1.44102E-001,-1.05143E+000,-1.44102E-001,-1.83582E-001,-1.44102E-001,-2.26498E-001,-1.44102E-001,-4.31538E-001,-1.44102E-001,-7.74860E-001,-1.44102E-001,-1.29461E+000,-1.82775E-001,-3.82662E+000,-1.44102E-001,-2.61068E+000,,
2820,,,,,,,-1.44337E-001,-1.06096E+000,-1.44337E-001,-1.74046E-001,-1.44337E-001,-2.26498E-001,-1.44337E-001,-4.33922E-001,-1.44337E-001,-7.51019E-001,-1.44337E-001,-1.31369E+000,-1.83008E-001,-3.78370E+000,-1.44337E-001,-2.56777E+000,,
2821,,,,,,,-1.44570E-001,-1.07050E+000,-1.44570E-001,-1.69277E-001,-1.44570E-001,-2.16961E-001,-1.44570E-001,-4.31538E-001,-1.44570E-001,-8.03471E-001,-1.44570E-001,-1.31369E+000,-1.83243E-001,-3.81708E+000,-1.44570E-001,-2.59161E+000,,
2822,,,,,,,-1.44805E-001,-1.07527E+000,-1.44805E-001,-1.78814E-001,-1.44805E-001,-2.36034E-001,-1.44805E-001,-4.36306E-001,-1.44805E-001,-7.60555E-001,-1.44805E-001,-1.29938E+000,-1.83477E-001,-3.84569E+000,-1.44805E-001,-2.65598E+000,,
2823,,,,,,,-1.44961E-001,-1.08004E+000,-1.44961E-001,-1.88351E-001,-1.44961E-001,-2.16961E-001,-1.44961E-001,-4.36306E-001,-1.44961E-001,-7.55787E-001,-1.44961E-001,-1.29461E+000,-1.83712E-001,-3.87430E+000,-1.44961E-001,-2.72512E+000,,
2824,,,,,,,-1.45196E-001,-1.08480E+000,-1.45196E-001,-1.88351E-001,-1.45196E-001,-2.31266E-001,-1.45196E-001,-4.36306E-001,-1.45196E-001,-7.71284E-001,-1.45196E-001,-1.30415E+000,-1.83867E-001,-3.91722E+000,-1.45196E-001,-2.73943E+000,,
2825,,,,,,,-1.45431E-001,-1.08480E+000,-1.45431E-001,-1.93119E-001,-1.45431E-001,-2.26498E-001,-1.45431E-001,-4.36306E-001,-1.45431E-001,-7.84397E-001,-1.45431E-001,-1.31369E+000,-1.84102E-001,-3.83615E+000,-1.45431E-001,-2.69175E+000,,
2826,,,,,,,-1.45664E-001,-1.08004E+000,-1.45664E-001,-1.88351E-001,-1.45664E-001,-2.36034E-001,-1.45664E-001,-4.36306E-001,-1.45664E-001,-7.84397E-001,-1.45664E-001,-1.29938E+000,-1.84337E-001,-3.89814E+000,-1.45664E-001,-2.67744E+000,,
2827,,,,,,,-1.45899E-001,-1.08480E+000,-1.45899E-001,-1.83582E-001,-1.45899E-001,-2.36034E-001,-1.45899E-001,-4.35114E-001,-1.45899E-001,-7.93934E-001,-1.45899E-001,-1.34230E+000,-1.84571E-001,-4.00782E+000,-1.45899E-001,-2.73943E+000,,
2828,,,,,,,-1.46133E-001,-1.09434E+000,-1.46133E-001,-1.78814E-001,-1.46133E-001,-2.26498E-001,-1.46133E-001,-4.36306E-001,-1.46133E-001,-8.03471E-001,-1.46133E-001,-1.32799E+000,-1.84805E-001,-3.91245E+000,-1.46133E-001,-2.67267E+000,,
2829,,,,,,,-1.46368E-001,-1.10865E+000,-1.46368E-001,-1.83582E-001,-1.46368E-001,-2.40803E-001,-1.46368E-001,-4.31538E-001,-1.46368E-001,-8.08239E-001,-1.46368E-001,-1.33276E+000,-1.85040E-001,-3.96490E+000,-1.46368E-001,-2.70128E+000,,
2830,,,,,,,-1.46602E-001,-1.11341E+000,-1.46602E-001,-1.93119E-001,-1.46602E-001,-2.21729E-001,-1.46602E-001,-4.41074E-001,-1.46602E-001,-8.08239E-001,-1.46602E-001,-1.35183E+000,-1.85274E-001,-3.96490E+000,-1.46602E-001,-2.68698E+000,,
2831,,,,,,,-1.46836E-001,-1.11341E+000,-1.46836E-001,-1.97887E-001,-1.46836E-001,-2.45571E-001,-1.46836E-001,-4.60148E-001,-1.46836E-001,-7.93934E-001,-1.46836E-001,-1.35660E+000,-1.85509E-001,-3.98397E+000,-1.46836E-001,-2.62976E+000,,
2832,,,,,,,-1.47071E-001,-1.10865E+000,-1.47071E-001,-2.02656E-001,-1.47071E-001,-2.31266E-001,-1.47071E-001,-4.60148E-001,-1.47071E-001,-8.07047E-001,-1.47071E-001,-1.35541E+000,-1.85742E-001,-4.01258E+000,-1.47071E-001,-2.64883E+000,,
2833,,,,,,,-1.47305E-001,-1.10865E+000,-1.47305E-001,-1.97887E-001,-1.47305E-001,-2.45571E-001,-1.47305E-001,-4.41074E-001,-1.47305E-001,-8.17776E-001,-1.47305E-001,-1.35660E+000,-1.85977E-001,-3.99351E+000,-1.47305E-001,-2.68459E+000,,
2834,,,,,,,-1.47539E-001,-1.11341E+000,-1.47539E-001,-1.88351E-001,-1.47539E-001,-2.40803E-001,-1.47539E-001,-4.36306E-001,-1.47539E-001,-8.08239E-001,-1.47539E-001,-1.35660E+000,-1.86212E-001,-3.92675E+000,-1.47539E-001,-2.73943E+000,,
2835,,,,,,,-1.47774E-001,-1.12295E+000,-1.47774E-001,-1.83582E-001,-1.47774E-001,-2.31266E-001,-1.47774E-001,-4.60148E-001,-1.47774E-001,-8.22544E-001,-1.47774E-001,-1.33753E+000,-1.86446E-001,-3.99351E+000,-1.47774E-001,-2.72036E+000,,
2836,,,,,,,-1.48008E-001,-1.13249E+000,-1.48008E-001,-1.88351E-001,-1.48008E-001,-2.55108E-001,-1.48008E-001,-4.60148E-001,-1.48008E-001,-8.08239E-001,-1.48008E-001,-1.35660E+000,-1.86681E-001,-4.01258E+000,-1.48008E-001,-2.71082E+000,,
2837,,,,,,,-1.48165E-001,-1.13726E+000,-1.48165E-001,-1.97887E-001,-1.48165E-001,-2.36034E-001,-1.48165E-001,-4.55379E-001,-1.48165E-001,-8.22544E-001,-1.48165E-001,-1.34230E+000,-1.86914E-001,-3.99828E+000,-1.48165E-001,-2.71082E+000,,
2838,,,,,,,-1.48399E-001,-1.14202E+000,-1.48399E-001,-2.02656E-001,-1.48399E-001,-2.50340E-001,-1.48399E-001,-4.55379E-001,-1.48399E-001,-8.03471E-001,-1.48399E-001,-1.35183E+000,-1.87149E-001,-4.04596E+000,-1.48399E-001,-2.71082E+000,,
2839,,,,,,,-1.48633E-001,-1.13726E+000,-1.48633E-001,-2.07424E-001,-1.48633E-001,-2.45571E-001,-1.48633E-001,-4.64916E-001,-1.48633E-001,-8.17776E-001,-1.48633E-001,-1.34230E+000,-1.87305E-001,-4.09365E+000,-1.48633E-001,-2.77758E+000,,
2840,,,,,,,-1.48868E-001,-1.13726E+000,-1.48868E-001,-2.07424E-001,-1.48868E-001,-2.55108E-001,-1.48868E-001,-4.69685E-001,-1.48868E-001,-8.13007E-001,-1.48868E-001,-1.37091E+000,-1.87540E-001,-4.07457E+000,-1.48868E-001,-2.71559E+000,,
2841,,,,,,,-1.49102E-001,-1.14202E+000,-1.49102E-001,-1.97887E-001,-1.49102E-001,-2.55108E-001,-1.49102E-001,-4.74453E-001,-1.49102E-001,-8.03471E-001,-1.49102E-001,-1.41859E+000,-1.87774E-001,-4.04596E+000,-1.49102E-001,-2.85387E+000,,
2842,,,,,,,-1.49337E-001,-1.14679E+000,-1.49337E-001,-1.93119E-001,-1.49337E-001,-2.45571E-001,-1.49337E-001,-4.50611E-001,-1.49337E-001,-8.08239E-001,-1.49337E-001,-1.37568E+000,-1.88008E-001,-4.13656E+000,-1.49337E-001,-2.76327E+000,,
2843,,,,,,,-1.49570E-001,-1.15633E+000,-1.49570E-001,-1.97887E-001,-1.49570E-001,-2.59876E-001,-1.49570E-001,-4.69685E-001,-1.49570E-001,-8.21352E-001,-1.49570E-001,-1.40429E+000,-1.88243E-001,-4.13656E+000,-1.49570E-001,-2.77758E+000,,
2844,,,,,,,-1.49805E-001,-1.16110E+000,-1.49805E-001,-2.07424E-001,-1.49805E-001,-2.50340E-001,-1.49805E-001,-4.83990E-001,-1.49805E-001,-8.46386E-001,-1.49805E-001,-1.38998E+000,-1.88478E-001,-4.12226E+000,-1.49805E-001,-2.74420E+000,,
2845,,,,,,,-1.50040E-001,-1.16587E+000,-1.50040E-001,-2.12193E-001,-1.50040E-001,-2.64645E-001,-1.50040E-001,-4.83990E-001,-1.50040E-001,-8.27312E-001,-1.50040E-001,-1.41859E+000,-1.88711E-001,-4.12226E+000,-1.50040E-001,-2.77758E+000,,
2846,,,,,,,-1.50274E-001,-1.16587E+000,-1.50274E-001,-2.16961E-001,-1.50274E-001,-2.55108E-001,-1.50274E-001,-4.79221E-001,-1.50274E-001,-8.36849E-001,-1.50274E-001,-1.39952E+000,-1.88946E-001,-4.25100E+000,-1.50274E-001,-2.82049E+000,,
2847,,,,,,,-1.50508E-001,-1.16110E+000,-1.50508E-001,-2.12193E-001,-1.50508E-001,-2.64645E-001,-1.50508E-001,-4.86374E-001,-1.50508E-001,-8.46386E-001,-1.50508E-001,-1.41382E+000,-1.89180E-001,-4.19378E+000,-1.50508E-001,-2.75373E+000,,
2848,,,,,,,-1.50743E-001,-1.17064E+000,-1.50743E-001,-2.02656E-001,-1.50743E-001,-2.64645E-001,-1.50743E-001,-4.88758E-001,-1.50743E-001,-8.46386E-001,-1.50743E-001,-1.40429E+000,-1.89415E-001,-4.22239E+000,-1.50743E-001,-2.78234E+000,,
2849,,,,,,,-1.50977E-001,-1.18017E+000,-1.50977E-001,-2.02656E-001,-1.50977E-001,-2.59876E-001,-1.50977E-001,-4.93526E-001,-1.50977E-001,-8.60691E-001,-1.50977E-001,-1.41382E+000,-1.89650E-001,-4.24147E+000,-1.50977E-001,-2.79188E+000,,
2850,,,,,,,-1.51212E-001,-1.18494E+000,-1.51212E-001,-2.07424E-001,-1.51212E-001,-2.69413E-001,-1.51212E-001,-4.83990E-001,-1.51212E-001,-8.41618E-001,-1.51212E-001,-1.40429E+000,-1.89883E-001,-4.21762E+000,-1.51212E-001,-2.74420E+000,,
2851,,,,,,,-1.51368E-001,-1.18971E+000,-1.51368E-001,-2.16961E-001,-1.51368E-001,-2.50340E-001,-1.51368E-001,-4.79221E-001,-1.51368E-001,-8.51154E-001,-1.51368E-001,-1.39952E+000,-1.90118E-001,-4.29869E+000,-1.51368E-001,-2.76804E+000,,
2852,,,,,,,-1.51602E-001,-1.19448E+000,-1.51602E-001,-2.21729E-001,-1.51602E-001,-2.64645E-001,-1.51602E-001,-4.98295E-001,-1.51602E-001,-8.55923E-001,-1.51602E-001,-1.42813E+000,-1.90352E-001,-4.23670E+000,-1.51602E-001,-2.78711E+000,,
2853,,,,,,,-1.51836E-001,-1.18971E+000,-1.51836E-001,-2.21729E-001,-1.51836E-001,-2.64645E-001,-1.51836E-001,-4.98295E-001,-1.51836E-001,-8.70228E-001,-1.51836E-001,-1.38998E+000,-1.90509E-001,-4.18901E+000,-1.51836E-001,-2.74897E+000,,
2854,,,,,,,-1.52071E-001,-1.18971E+000,-1.52071E-001,-2.21729E-001,-1.52071E-001,-2.78950E-001,-1.52071E-001,-5.03063E-001,-1.52071E-001,-8.51154E-001,-1.52071E-001,-1.41382E+000,-1.90742E-001,-4.27008E+000,-1.52071E-001,-2.73943E+000,,
2855,,,,,,,-1.52306E-001,-1.19448E+000,-1.52306E-001,-2.12193E-001,-1.52306E-001,-2.74181E-001,-1.52306E-001,-4.88758E-001,-1.52306E-001,-8.65459E-001,-1.52306E-001,-1.40905E+000,-1.90977E-001,-4.31776E+000,-1.52306E-001,-2.78115E+000,,
2856,,,,,,,-1.52539E-001,-1.20401E+000,-1.52539E-001,-2.07424E-001,-1.52539E-001,-2.64645E-001,-1.52539E-001,-5.03063E-001,-1.52539E-001,-8.71420E-001,-1.52539E-001,-1.40429E+000,-1.91212E-001,-4.30346E+000,-1.52539E-001,-2.82049E+000,,
2857,,,,,,,-1.52774E-001,-1.21355E+000,-1.52774E-001,-2.16961E-001,-1.52774E-001,-2.83718E-001,-1.52774E-001,-5.17368E-001,-1.52774E-001,-8.84533E-001,-1.52774E-001,-1.45197E+000,-1.91446E-001,-4.22716E+000,-1.52774E-001,-2.81572E+000,,
2858,,,,,,,-1.53008E-001,-1.21832E+000,-1.53008E-001,-2.26498E-001,-1.53008E-001,-2.64645E-001,-1.53008E-001,-5.12600E-001,-1.53008E-001,-8.84533E-001,-1.53008E-001,-1.39952E+000,-1.91680E-001,-4.28915E+000,-1.53008E-001,-2.81572E+000,,
2859,,,,,,,-1.53243E-001,-1.22309E+000,-1.53243E-001,-2.31266E-001,-1.53243E-001,-2.83718E-001,-1.53243E-001,-5.03063E-001,-1.53243E-001,-8.89301E-001,-1.53243E-001,-1.46151E+000,-1.91915E-001,-4.29392E+000,-1.53243E-001,-2.82526E+000,,
2860,,,,,,,-1.53477E-001,-1.21832E+000,-1.53477E-001,-2.36034E-001,-1.53477E-001,-2.74181E-001,-1.53477E-001,-5.03063E-001,-1.53477E-001,-8.79765E-001,-1.53477E-001,-1.45197E+000,-1.92149E-001,-4.34637E+000,-1.53477E-001,-2.83957E+000,,
2861,,,,,,,-1.53711E-001,-1.21832E+000,-1.53711E-001,-2.31266E-001,-1.53711E-001,-2.93255E-001,-1.53711E-001,-5.12600E-001,-1.53711E-001,-8.89301E-001,-1.53711E-001,-1.49012E+000,-1.92384E-001,-4.33207E+000,-1.53711E-001,-2.82049E+000,,
2862,,,,,,,-1.53946E-001,-1.22309E+000,-1.53946E-001,-2.21729E-001,-1.53946E-001,-2.83718E-001,-1.53946E-001,-5.22137E-001,-1.53946E-001,-8.74996E-001,-1.53946E-001,-1.48535E+000,-1.92617E-001,-4.44174E+000,-1.53946E-001,-2.81572E+000,,
2863,,,,,,,-1.54181E-001,-1.23262E+000,-1.54181E-001,-2.16961E-001,-1.54181E-001,-2.78950E-001,-1.54181E-001,-5.22137E-001,-1.54181E-001,-9.03606E-001,-1.54181E-001,-1.48058E+000,-1.92852E-001,-4.36544E+000,-1.54181E-001,-2.79188E+000,,
2864,,,,,,,-1.54414E-001,-1.24216E+000,-1.54414E-001,-2.26498E-001,-1.54414E-001,-2.93255E-001,-1.54414E-001,-5.24521E-001,-1.54414E-001,-9.13143E-001,-1.54414E-001,-1.47104E+000,-1.93087E-001,-4.37975E+000,-1.54414E-001,-2.85864E+000,,
2865,,,,,,,-1.54571E-001,-1.24693E+000,-1.54571E-001,-2.36034E-001,-1.54571E-001,-2.78950E-001,-1.54571E-001,-5.27501E-001,-1.54571E-001,-9.22680E-001,-1.54571E-001,-1.49012E+000,-1.93321E-001,-4.52757E+000,-1.54571E-001,-2.90632E+000,,
2866,,,,,,,-1.54805E-001,-1.24693E+000,-1.54805E-001,-2.40803E-001,-1.54805E-001,-2.93255E-001,-1.54805E-001,-5.31673E-001,-1.54805E-001,-9.08375E-001,-1.54805E-001,-1.48535E+000,-1.93556E-001,-4.50850E+000,-1.54805E-001,-2.88725E+000,,
2867,,,,,,,-1.55040E-001,-1.24693E+000,-1.55040E-001,-2.45571E-001,-1.55040E-001,-2.83718E-001,-1.55040E-001,-5.31673E-001,-1.55040E-001,-9.08375E-001,-1.55040E-001,-1.49488E+000,-1.93711E-001,-4.52757E+000,-1.55040E-001,-2.88248E+000,,
2868,,,,,,,-1.55274E-001,-1.25051E+000,-1.55274E-001,-2.40803E-001,-1.55274E-001,-3.02792E-001,-1.55274E-001,-5.30481E-001,-1.55274E-001,-9.08375E-001,-1.55274E-001,-1.48535E+000,-1.93946E-001,-4.43220E+000,-1.55274E-001,-2.91586E+000,,
2869,,,,,,,-1.55508E-001,-1.25170E+000,-1.55508E-001,-2.31266E-001,-1.55508E-001,-2.98023E-001,-1.55508E-001,-5.26905E-001,-1.55508E-001,-9.08375E-001,-1.55508E-001,-1.48535E+000,-1.94180E-001,-4.49419E+000,-1.55508E-001,-2.89202E+000,,
2870,,,,,,,-1.55743E-001,-1.25647E+000,-1.55743E-001,-2.31266E-001,-1.55743E-001,-2.83718E-001,-1.55743E-001,-5.31673E-001,-1.55743E-001,-9.08375E-001,-1.55743E-001,-1.48535E+000,-1.94415E-001,-4.48942E+000,-1.55743E-001,-2.81572E+000,,
2871,,,,,,,-1.55977E-001,-1.26600E+000,-1.55977E-001,-2.36034E-001,-1.55977E-001,-2.98023E-001,-1.55977E-001,-5.36442E-001,-1.55977E-001,-9.22680E-001,-1.55977E-001,-1.47581E+000,-1.94649E-001,-4.52280E+000,-1.55977E-001,-2.90155E+000,,
2872,,,,,,,-1.56212E-001,-1.27077E+000,-1.56212E-001,-2.45571E-001,-1.56212E-001,-2.83718E-001,-1.56212E-001,-5.36442E-001,-1.56212E-001,-9.36985E-001,-1.56212E-001,-1.49488E+000,-1.94883E-001,-4.53711E+000,-1.56212E-001,-2.86341E+000,,
2873,,,,,,,-1.56446E-001,-1.27554E+000,-1.56446E-001,-2.50340E-001,-1.56446E-001,-3.02792E-001,-1.56446E-001,-5.41210E-001,-1.56446E-001,-9.36985E-001,-1.56446E-001,-1.51873E+000,-1.95118E-001,-4.55618E+000,-1.56446E-001,-2.89202E+000,,
2874,,,,,,,-1.56680E-001,-1.27077E+000,-1.56680E-001,-2.55108E-001,-1.56680E-001,-2.98023E-001,-1.56680E-001,-5.41210E-001,-1.56680E-001,-9.31025E-001,-1.56680E-001,-1.52826E+000,-1.95353E-001,-4.51326E+000,-1.56680E-001,-2.89679E+000,,
2875,,,,,,,-1.56915E-001,-1.26600E+000,-1.56915E-001,-2.50340E-001,-1.56915E-001,-3.12328E-001,-1.56915E-001,-5.50747E-001,-1.56915E-001,-9.27448E-001,-1.56915E-001,-1.49965E+000,-1.95586E-001,-4.59909E+000,-1.56915E-001,-2.92778E+000,,
2876,,,,,,,-1.57149E-001,-1.27554E+000,-1.57149E-001,-2.45571E-001,-1.57149E-001,-3.07560E-001,-1.57149E-001,-5.60284E-001,-1.57149E-001,-9.22680E-001,-1.57149E-001,-1.53780E+000,-1.95821E-001,-4.51326E+000,-1.57149E-001,-2.93970E+000,,
2877,,,,,,,-1.57383E-001,-1.28031E+000,-1.57383E-001,-2.40803E-001,-1.57383E-001,-2.98023E-001,-1.57383E-001,-5.31673E-001,-1.57383E-001,-9.17912E-001,-1.57383E-001,-1.49965E+000,-1.96055E-001,-4.64201E+000,-1.57383E-001,-2.94149E+000,,
2878,,,,,,,-1.57618E-001,-1.28984E+000,-1.57618E-001,-2.45571E-001,-1.57618E-001,-3.17097E-001,-1.57618E-001,-5.50747E-001,-1.57618E-001,-9.32217E-001,-1.57618E-001,-1.55687E+000,-1.96290E-001,-4.60386E+000,-1.57618E-001,-2.94924E+000,,
2879,,,,,,,-1.57852E-001,-1.29461E+000,-1.57852E-001,-2.55108E-001,-1.57852E-001,-3.02792E-001,-1.57852E-001,-5.60284E-001,-1.57852E-001,-9.56059E-001,-1.57852E-001,-1.56641E+000,-1.96525E-001,-4.61340E+000,-1.57852E-001,-2.94924E+000,,
2880,,,,,,,-1.58009E-001,-1.29938E+000,-1.58009E-001,-2.59876E-001,-1.58009E-001,-3.17097E-001,-1.58009E-001,-5.69820E-001,-1.58009E-001,-9.65595E-001,-1.58009E-001,-1.55687E+000,-1.96758E-001,-4.60386E+000,-1.58009E-001,-2.96831E+000,,
2881,,,,,,,-1.58243E-001,-1.29938E+000,-1.58243E-001,-2.64645E-001,-1.58243E-001,-3.07560E-001,-1.58243E-001,-5.55515E-001,-1.58243E-001,-9.60827E-001,-1.58243E-001,-1.57595E+000,-1.96915E-001,-4.65631E+000,-1.58243E-001,-2.93970E+000,,
2882,,,,,,,-1.58477E-001,-1.29461E+000,-1.58477E-001,-2.59876E-001,-1.58477E-001,-3.21865E-001,-1.58477E-001,-5.55515E-001,-1.58477E-001,-9.70364E-001,-1.58477E-001,-1.56641E+000,-1.97149E-001,-4.66585E+000,-1.58477E-001,-2.98738E+000,,
2883,,,,,,,-1.58711E-001,-1.29938E+000,-1.58711E-001,-2.55108E-001,-1.58711E-001,-3.21865E-001,-1.58711E-001,-5.63860E-001,-1.58711E-001,-9.75132E-001,-1.58711E-001,-1.54257E+000,-1.97384E-001,-4.71830E+000,-1.58711E-001,-2.94447E+000,,
2884,,,,,,,-1.58946E-001,-1.30892E+000,-1.58946E-001,-2.55108E-001,-1.58946E-001,-3.17097E-001,-1.58946E-001,-5.74589E-001,-1.58946E-001,-9.60827E-001,-1.58946E-001,-1.55687E+000,-1.97618E-001,-4.66585E+000,-1.58946E-001,-2.97308E+000,,
2885,,,,,,,-1.59181E-001,-1.31369E+000,-1.59181E-001,-2.55108E-001,-1.59181E-001,-3.26633E-001,-1.59181E-001,-5.69820E-001,-1.59181E-001,-9.65595E-001,-1.59181E-001,-1.55091E+000,-1.97852E-001,-4.61340E+000,-1.59181E-001,-2.94447E+000,,
2886,,,,,,,-1.59414E-001,-1.32322E+000,-1.59414E-001,-2.64645E-001,-1.59414E-001,-3.12328E-001,-1.59414E-001,-5.69820E-001,-1.59414E-001,-9.76324E-001,-1.59414E-001,-1.55687E+000,-1.98087E-001,-4.67539E+000,-1.59414E-001,-3.02553E+000,,
2887,,,,,,,-1.59649E-001,-1.32799E+000,-1.59649E-001,-2.69413E-001,-1.59649E-001,-3.31402E-001,-1.59649E-001,-5.88894E-001,-1.59649E-001,-9.89437E-001,-1.59649E-001,-1.54734E+000,-1.98321E-001,-4.71830E+000,-1.59649E-001,-3.06368E+000,,
2888,,,,,,,-1.59883E-001,-1.32799E+000,-1.59883E-001,-2.74181E-001,-1.59883E-001,-3.21865E-001,-1.59883E-001,-5.93662E-001,-1.59883E-001,-9.89437E-001,-1.59883E-001,-1.57595E+000,-1.98555E-001,-4.69923E+000,-1.59883E-001,-3.03030E+000,,
2889,,,,,,,-1.60118E-001,-1.32322E+000,-1.60118E-001,-2.74181E-001,-1.60118E-001,-3.36170E-001,-1.60118E-001,-6.03199E-001,-1.60118E-001,-9.79900E-001,-1.60118E-001,-1.55210E+000,-1.98790E-001,-4.72307E+000,-1.60118E-001,-2.92540E+000,,
2890,,,,,,,-1.60352E-001,-1.32799E+000,-1.60352E-001,-2.64645E-001,-1.60352E-001,-3.36170E-001,-1.60352E-001,-5.74589E-001,-1.60352E-001,-9.79900E-001,-1.60352E-001,-1.57595E+000,-1.99024E-001,-4.81367E+000,-1.60352E-001,-3.03030E+000,,
2891,,,,,,,-1.60586E-001,-1.33276E+000,-1.60586E-001,-2.64645E-001,-1.60586E-001,-3.31402E-001,-1.60586E-001,-5.93662E-001,-1.60586E-001,-9.94205E-001,-1.60586E-001,-1.60933E+000,-1.99259E-001,-4.84228E+000,-1.60586E-001,-2.93016E+000,,
2892,,,,,,,-1.60821E-001,-1.34706E+000,-1.60821E-001,-2.74181E-001,-1.60821E-001,-3.45707E-001,-1.60821E-001,-6.03199E-001,-1.60821E-001,-1.01328E+000,-1.60821E-001,-1.59502E+000,-1.99492E-001,-4.82321E+000,-1.60821E-001,-3.05891E+000,,
2893,,,,,,,-1.61056E-001,-1.35183E+000,-1.61056E-001,-2.78950E-001,-1.61056E-001,-3.21865E-001,-1.61056E-001,-6.03199E-001,-1.61056E-001,-9.94205E-001,-1.61056E-001,-1.57595E+000,-1.99727E-001,-4.83751E+000,-1.61056E-001,-3.03030E+000,,
