Sourcefile	20221128 134958 TGA MS Megan.qmp
Exporttime	28/11/2022 15:24:02

Start Time	28/11/2022 13:51:12
End Time	28/11/2022 15:21:44

		14			16			Water			Nitrogen/Carbonmonoxide			Oxygen			Argon			Carbondioxide	
Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	Time	Time Relative [s]	Partial Pressure [mbar]	
28/11/2022 14:20:15	1742.974	1.072453e-011	28/11/2022 14:20:15	1743.187	9.015894e-012	28/11/2022 14:20:15	1743.405	4.657381e-014	28/11/2022 14:20:16	1744.445	3.168547e-013	28/11/2022 14:20:17	1745.485	1.602554e-013	28/11/2022 14:20:17	1745.698	2.107142e-014	28/11/2022 14:20:18	1746.739	3.410801e-014
28/11/2022 14:20:19	1746.951	1.056042e-011	28/11/2022 14:20:19	1747.164	8.984063e-012	28/11/2022 14:20:19	1747.376	7.389341e-014	28/11/2022 14:20:20	1748.417	3.204733e-013	28/11/2022 14:20:21	1749.458	1.564978e-013	28/11/2022 14:20:21	1749.671	5.416875e-014	28/11/2022 14:20:22	1750.712	3.408925e-014
28/11/2022 14:20:23	1750.926	1.054556e-011	28/11/2022 14:20:23	1751.139	8.995118e-012	28/11/2022 14:20:23	1751.359	7.662197e-014	28/11/2022 14:20:24	1752.399	3.261713e-013	28/11/2022 14:20:25	1753.442	1.564589e-013	28/11/2022 14:20:25	1753.655	2.594583e-014	28/11/2022 14:20:26	1754.694	3.831555e-014
28/11/2022 14:20:27	1754.908	1.094749e-011	28/11/2022 14:20:27	1755.120	9.067023e-012	28/11/2022 14:20:27	1755.338	9.124457e-014	28/11/2022 14:20:28	1756.380	3.267739e-013	28/11/2022 14:20:29	1757.421	1.518138e-013	28/11/2022 14:20:29	1757.634	4.211966e-014	28/11/2022 14:20:30	1758.675	3.617754e-014
28/11/2022 14:20:31	1758.888	1.048358e-011	28/11/2022 14:20:31	1759.100	8.909130e-012	28/11/2022 14:20:31	1759.321	7.683791e-014	28/11/2022 14:20:32	1760.362	3.212009e-013	28/11/2022 14:20:33	1761.403	1.464259e-013	28/11/2022 14:20:33	1761.616	3.055118e-014	28/11/2022 14:20:34	1762.658	3.987464e-014
28/11/2022 14:20:35	1762.871	1.080003e-011	28/11/2022 14:20:35	1763.085	8.898037e-012	28/11/2022 14:20:35	1763.305	7.069902e-014	28/11/2022 14:20:36	1764.344	3.155749e-013	28/11/2022 14:20:37	1765.385	1.595520e-013	28/11/2022 14:20:37	1765.597	3.426720e-014	28/11/2022 14:20:38	1766.638	3.701057e-014
28/11/2022 14:20:39	1766.851	1.111780e-011	28/11/2022 14:20:39	1767.064	8.468419e-012	28/11/2022 14:20:39	1767.281	8.113767e-014	28/11/2022 14:20:40	1768.323	3.395835e-013	28/11/2022 14:20:41	1769.365	1.648453e-013	28/11/2022 14:20:41	1769.577	5.860924e-014	28/11/2022 14:20:42	1770.620	4.028504e-014
28/11/2022 14:20:42	1770.833	1.108660e-011	28/11/2022 14:20:43	1771.046	9.063181e-012	28/11/2022 14:20:43	1771.264	6.726216e-014	28/11/2022 14:20:44	1772.303	3.386744e-013	28/11/2022 14:20:45	1773.345	1.510237e-013	28/11/2022 14:20:45	1773.557	5.083074e-014	28/11/2022 14:20:46	1774.598	3.857505e-014
28/11/2022 14:20:46	1774.811	1.068180e-011	28/11/2022 14:20:47	1775.024	9.079203e-012	28/11/2022 14:20:47	1775.237	6.100857e-014	28/11/2022 14:20:48	1776.279	3.241578e-013	28/11/2022 14:20:49	1777.318	1.532968e-013	28/11/2022 14:20:49	1777.532	4.034791e-014	28/11/2022 14:20:50	1778.572	3.485363e-014
28/11/2022 14:20:50	1778.785	1.067128e-011	28/11/2022 14:20:51	1778.997	8.697850e-012	28/11/2022 14:20:51	1779.210	6.340857e-014	28/11/2022 14:20:52	1780.250	2.734613e-013	28/11/2022 14:20:53	1781.291	1.449352e-013	28/11/2022 14:20:53	1781.504	2.227126e-014	28/11/2022 14:20:54	1782.544	3.538965e-014
28/11/2022 14:20:54	1782.757	1.072408e-011	28/11/2022 14:20:55	1782.970	8.850915e-012	28/11/2022 14:20:55	1783.187	9.290775e-014	28/11/2022 14:20:56	1784.227	3.287642e-013	28/11/2022 14:20:57	1785.268	1.279659e-013	28/11/2022 14:20:57	1785.481	5.767950e-014	28/11/2022 14:20:58	1786.521	3.458851e-014
28/11/2022 14:20:58	1786.734	1.071319e-011	28/11/2022 14:20:59	1786.946	8.823012e-012	28/11/2022 14:20:59	1787.159	1.017706e-013	28/11/2022 14:21:00	1788.201	3.166260e-013	28/11/2022 14:21:01	1789.241	1.521006e-013	28/11/2022 14:21:01	1789.454	4.246914e-014	28/11/2022 14:21:02	1790.496	3.267837e-014
28/11/2022 14:21:02	1790.709	1.079564e-011	28/11/2022 14:21:03	1790.923	8.865457e-012	28/11/2022 14:21:03	1791.140	7.327507e-014	28/11/2022 14:21:04	1792.179	3.035849e-013	28/11/2022 14:21:05	1793.219	1.531543e-013	28/11/2022 14:21:05	1793.432	3.940786e-014	28/11/2022 14:21:06	1794.471	3.387557e-014
28/11/2022 14:21:06	1794.684	1.044874e-011	28/11/2022 14:21:07	1794.898	8.893333e-012	28/11/2022 14:21:07	1795.116	7.004775e-014	28/11/2022 14:21:08	1796.158	3.285522e-013	28/11/2022 14:21:09	1797.198	1.415510e-013	28/11/2022 14:21:09	1797.412	5.322445e-014	28/11/2022 14:21:10	1798.453	2.974874e-014
28/11/2022 14:21:10	1798.667	1.064255e-011	28/11/2022 14:21:11	1798.879	9.169051e-012	28/11/2022 14:21:11	1799.097	8.684035e-014	28/11/2022 14:21:12	1800.137	3.404868e-013	28/11/2022 14:21:13	1801.179	1.573634e-013	28/11/2022 14:21:13	1801.392	3.213558e-014	28/11/2022 14:21:14	1802.431	3.401458e-014
28/11/2022 14:21:14	1802.644	1.061613e-011	28/11/2022 14:21:15	1802.857	8.769862e-012	28/11/2022 14:21:15	1803.075	7.582795e-014	28/11/2022 14:21:16	1804.115	3.059499e-013	28/11/2022 14:21:17	1805.156	1.350844e-013	28/11/2022 14:21:17	1805.368	5.861583e-014	28/11/2022 14:21:18	1806.408	2.738749e-014
28/11/2022 14:21:18	1806.621	1.085484e-011	28/11/2022 14:21:18	1806.834	8.695464e-012	28/11/2022 14:21:19	1807.051	8.996981e-014	28/11/2022 14:21:20	1808.092	3.214156e-013	28/11/2022 14:21:21	1809.131	1.565997e-013	28/11/2022 14:21:21	1809.343	3.732843e-014	28/11/2022 14:21:22	1810.384	3.316303e-014
28/11/2022 14:21:22	1810.597	1.067614e-011	28/11/2022 14:21:22	1810.810	9.453241e-012	28/11/2022 14:21:23	1811.022	7.972589e-014	28/11/2022 14:21:24	1812.062	3.212637e-013	28/11/2022 14:21:25	1813.105	1.467245e-013	28/11/2022 14:21:25	1813.318	4.988390e-014	28/11/2022 14:21:26	1814.358	3.526940e-014
28/11/2022 14:21:26	1814.571	1.057078e-011	28/11/2022 14:21:26	1814.783	9.121380e-012	28/11/2022 14:21:27	1815.001	6.618605e-014	28/11/2022 14:21:28	1816.043	3.387874e-013	28/11/2022 14:21:29	1817.084	1.469327e-013	28/11/2022 14:21:29	1817.297	4.008473e-014	28/11/2022 14:21:30	1818.338	3.814012e-014
28/11/2022 14:21:30	1818.551	1.106671e-011	28/11/2022 14:21:30	1818.764	9.037170e-012	28/11/2022 14:21:31	1818.978	9.347648e-014	28/11/2022 14:21:32	1820.018	3.051313e-013	28/11/2022 14:21:33	1821.059	1.587929e-013	28/11/2022 14:21:33	1821.272	2.516371e-014	28/11/2022 14:21:34	1822.312	3.551121e-014
28/11/2022 14:21:34	1822.525	1.083881e-011	28/11/2022 14:21:34	1822.738	8.610174e-012	28/11/2022 14:21:35	1822.951	1.087030e-013	28/11/2022 14:21:36	1823.992	3.204330e-013	28/11/2022 14:21:37	1825.033	1.367349e-013	28/11/2022 14:21:37	1825.245	3.792276e-014	28/11/2022 14:21:38	1826.287	3.940892e-014
28/11/2022 14:21:38	1826.499	1.036750e-011	28/11/2022 14:21:38	1826.712	8.851151e-012	28/11/2022 14:21:39	1826.930	7.390007e-014	28/11/2022 14:21:40	1827.971	3.472507e-013	28/11/2022 14:21:41	1829.011	1.385179e-013	28/11/2022 14:21:41	1829.223	4.694564e-014	28/11/2022 14:21:42	1830.265	3.913317e-014
28/11/2022 14:21:42	1830.478	1.063868e-011	28/11/2022 14:21:42	1830.691	8.714183e-012	28/11/2022 14:21:43	1830.904	7.729013e-014	28/11/2022 14:21:44	1831.944	2.937740e-013	28/11/2022 14:21:45	1832.984	1.664147e-013	28/11/2022 14:21:45	1833.197	3.712963e-014	28/11/2022 14:21:46	1834.236	3.372801e-014
28/11/2022 14:21:46	1834.449	1.065449e-011	28/11/2022 14:21:46	1834.663	8.924529e-012	28/11/2022 14:21:47	1834.881	1.228407e-013	28/11/2022 14:21:48	1835.924	3.319161e-013	28/11/2022 14:21:49	1836.964	1.553509e-013	28/11/2022 14:21:49	1837.177	4.487867e-014	28/11/2022 14:21:50	1838.218	3.025380e-014
28/11/2022 14:21:50	1838.431	1.092862e-011	28/11/2022 14:21:50	1838.644	8.956209e-012	28/11/2022 14:21:51	1838.862	9.218122e-014	28/11/2022 14:21:52	1839.901	3.261572e-013	28/11/2022 14:21:53	1840.944	1.427964e-013	28/11/2022 14:21:53	1841.157	3.050212e-014	28/11/2022 14:21:54	1842.199	3.337695e-014
28/11/2022 14:21:54	1842.413	1.055037e-011	28/11/2022 14:21:54	1842.627	8.672603e-012	28/11/2022 14:21:55	1842.845	8.633737e-014	28/11/2022 14:21:56	1843.885	3.220427e-013	28/11/2022 14:21:57	1844.925	1.540698e-013	28/11/2022 14:21:57	1845.139	4.417906e-014	28/11/2022 14:21:58	1846.181	3.850450e-014
28/11/2022 14:21:58	1846.394	1.091355e-011	28/11/2022 14:21:58	1846.606	8.415476e-012	28/11/2022 14:21:58	1846.823	9.311939e-014	28/11/2022 14:22:00	1847.864	3.239297e-013	28/11/2022 14:22:01	1848.905	1.161770e-013	28/11/2022 14:22:01	1849.118	2.919695e-014	28/11/2022 14:22:02	1850.159	3.686282e-014
28/11/2022 14:22:02	1850.373	1.060835e-011	28/11/2022 14:22:02	1850.586	8.480711e-012	28/11/2022 14:22:02	1850.803	7.564889e-014	28/11/2022 14:22:03	1851.843	3.050650e-013	28/11/2022 14:22:05	1852.884	1.474274e-013	28/11/2022 14:22:05	1853.097	4.819993e-014	28/11/2022 14:22:06	1854.138	3.495995e-014
28/11/2022 14:22:06	1854.351	1.084699e-011	28/11/2022 14:22:06	1854.564	9.064324e-012	28/11/2022 14:22:06	1854.782	7.177283e-014	28/11/2022 14:22:07	1855.823	3.089540e-013	28/11/2022 14:22:09	1856.864	1.493113e-013	28/11/2022 14:22:09	1857.077	3.460321e-014	28/11/2022 14:22:10	1858.119	2.960431e-014
28/11/2022 14:22:10	1858.332	1.050553e-011	28/11/2022 14:22:10	1858.545	8.940855e-012	28/11/2022 14:22:10	1858.764	8.947837e-014	28/11/2022 14:22:11	1859.803	2.963625e-013	28/11/2022 14:22:12	1860.843	1.383150e-013	28/11/2022 14:22:13	1861.056	3.731316e-014	28/11/2022 14:22:14	1862.095	3.567145e-014
28/11/2022 14:22:14	1862.308	1.074296e-011	28/11/2022 14:22:14	1862.521	8.979862e-012	28/11/2022 14:22:14	1862.739	8.669702e-014	28/11/2022 14:22:15	1863.779	3.094351e-013	28/11/2022 14:22:16	1864.817	1.344144e-013	28/11/2022 14:22:17	1865.030	4.623608e-014	28/11/2022 14:22:18	1866.072	2.819800e-014
28/11/2022 14:22:18	1866.284	1.088774e-011	28/11/2022 14:22:18	1866.498	9.166270e-012	28/11/2022 14:22:18	1866.715	8.679570e-014	28/11/2022 14:22:19	1867.756	3.211117e-013	28/11/2022 14:22:20	1868.796	1.374935e-013	28/11/2022 14:22:21	1869.009	4.195026e-014	28/11/2022 14:22:22	1870.050	3.323567e-014
28/11/2022 14:22:22	1870.263	1.099994e-011	28/11/2022 14:22:22	1870.476	8.778711e-012	28/11/2022 14:22:22	1870.694	8.434785e-014	28/11/2022 14:22:23	1871.733	3.210178e-013	28/11/2022 14:22:24	1872.772	1.499911e-013	28/11/2022 14:22:25	1872.985	3.355718e-014	28/11/2022 14:22:26	1874.026	2.644185e-014
28/11/2022 14:22:26	1874.238	1.083285e-011	28/11/2022 14:22:26	1874.450	8.989690e-012	28/11/2022 14:22:26	1874.668	9.208020e-014	28/11/2022 14:22:27	1875.709	3.269983e-013	28/11/2022 14:22:28	1876.750	1.395372e-013	28/11/2022 14:22:29	1876.963	2.950324e-014	28/11/2022 14:22:30	1878.003	3.683992e-014
28/11/2022 14:22:30	1878.217	1.076837e-011	28/11/2022 14:22:30	1878.430	9.152086e-012	28/11/2022 14:22:30	1878.649	6.638862e-014	28/11/2022 14:22:31	1879.689	3.068327e-013	28/11/2022 14:22:32	1880.730	1.580047e-013	28/11/2022 14:22:33	1880.947	2.088215e-014	28/11/2022 14:22:34	1881.987	3.244133e-014
28/11/2022 14:22:34	1882.200	1.065279e-011	28/11/2022 14:22:34	1882.412	8.847540e-012	28/11/2022 14:22:34	1882.630	5.442115e-014	28/11/2022 14:22:35	1883.671	3.316681e-013	28/11/2022 14:22:36	1884.712	1.303615e-013	28/11/2022 14:22:37	1884.925	3.917395e-014	28/11/2022 14:22:38	1885.965	3.102792e-014
28/11/2022 14:22:38	1886.178	1.055192e-011	28/11/2022 14:22:38	1886.391	9.349289e-012	28/11/2022 14:22:38	1886.608	7.145241e-014	28/11/2022 14:22:39	1887.647	3.165156e-013	28/11/2022 14:22:40	1888.690	1.447544e-013	28/11/2022 14:22:41	1888.902	3.045309e-014	28/11/2022 14:22:42	1889.943	3.753832e-014
28/11/2022 14:22:42	1890.160	1.087058e-011	28/11/2022 14:22:42	1890.374	9.040408e-012	28/11/2022 14:22:42	1890.587	8.784435e-014	28/11/2022 14:22:43	1891.627	3.311633e-013	28/11/2022 14:22:44	1892.666	1.459836e-013	28/11/2022 14:22:45	1892.879	4.154539e-014	28/11/2022 14:22:46	1893.921	3.726902e-014
28/11/2022 14:22:46	1894.134	1.060409e-011	28/11/2022 14:22:46	1894.347	8.931146e-012	28/11/2022 14:22:46	1894.565	7.650933e-014	28/11/2022 14:22:47	1895.605	2.903345e-013	28/11/2022 14:22:48	1896.647	1.557923e-013	28/11/2022 14:22:49	1896.860	2.583274e-014	28/11/2022 14:22:50	1897.902	3.604914e-014
28/11/2022 14:22:50	1898.116	1.054813e-011	28/11/2022 14:22:50	1898.328	9.009383e-012	28/11/2022 14:22:50	1898.541	1.215545e-013	28/11/2022 14:22:51	1899.580	3.182006e-013	28/11/2022 14:22:52	1900.621	1.589684e-013	28/11/2022 14:22:52	1900.834	7.347289e-014	28/11/2022 14:22:54	1901.874	3.305522e-014
28/11/2022 14:22:54	1902.086	1.041165e-011	28/11/2022 14:22:54	1902.300	8.870059e-012	28/11/2022 14:22:54	1902.518	9.700438e-014	28/11/2022 14:22:55	1903.560	3.175235e-013	28/11/2022 14:22:56	1904.599	1.444399e-013	28/11/2022 14:22:56	1904.813	5.774215e-014	28/11/2022 14:22:58	1905.854	3.523630e-014
28/11/2022 14:22:58	1906.067	1.077835e-011	28/11/2022 14:22:58	1906.280	9.125301e-012	28/11/2022 14:22:58	1906.496	4.497014e-014	28/11/2022 14:22:59	1907.537	3.087375e-013	28/11/2022 14:23:00	1908.579	1.437222e-013	28/11/2022 14:23:00	1908.791	4.893549e-014	28/11/2022 14:23:01	1909.831	3.412507e-014
28/11/2022 14:23:02	1910.044	1.057125e-011	28/11/2022 14:23:02	1910.257	8.871481e-012	28/11/2022 14:23:02	1910.471	8.682478e-014	28/11/2022 14:23:03	1911.511	3.086708e-013	28/11/2022 14:23:04	1912.553	1.439454e-013	28/11/2022 14:23:04	1912.766	2.873857e-014	28/11/2022 14:23:05	1913.807	3.080112e-014
28/11/2022 14:23:06	1914.020	1.058901e-011	28/11/2022 14:23:06	1914.233	9.041508e-012	28/11/2022 14:23:06	1914.450	5.334528e-014	28/11/2022 14:23:07	1915.491	3.333802e-013	28/11/2022 14:23:08	1916.531	1.330516e-013	28/11/2022 14:23:08	1916.743	3.945895e-014	28/11/2022 14:23:09	1917.784	3.735830e-014
28/11/2022 14:23:10	1917.997	1.094799e-011	28/11/2022 14:23:10	1918.210	9.062954e-012	28/11/2022 14:23:10	1918.423	6.645763e-014	28/11/2022 14:23:11	1919.462	2.914280e-013	28/11/2022 14:23:12	1920.503	1.524470e-013	28/11/2022 14:23:12	1920.716	5.721887e-015	28/11/2022 14:23:13	1921.754	3.645451e-014
28/11/2022 14:23:14	1921.967	1.083256e-011	28/11/2022 14:23:14	1922.180	8.898885e-012	28/11/2022 14:23:14	1922.399	4.818815e-014	28/11/2022 14:23:15	1923.441	3.250143e-013	28/11/2022 14:23:16	1924.480	1.617167e-013	28/11/2022 14:23:16	1924.693	3.156253e-014	28/11/2022 14:23:17	1925.734	3.603167e-014
28/11/2022 14:23:18	1925.947	1.047382e-011	28/11/2022 14:23:18	1926.160	8.773938e-012	28/11/2022 14:23:18	1926.378	7.095201e-014	28/11/2022 14:23:19	1927.417	3.352542e-013	28/11/2022 14:23:20	1928.458	1.405856e-013	28/11/2022 14:23:20	1928.670	2.289141e-014	28/11/2022 14:23:21	1929.709	3.349992e-014
28/11/2022 14:23:22	1929.922	1.063741e-011	28/11/2022 14:23:22	1930.135	9.037792e-012	28/11/2022 14:23:22	1930.349	7.248857e-014	28/11/2022 14:23:23	1931.389	3.336967e-013	28/11/2022 14:23:24	1932.428	1.348477e-013	28/11/2022 14:23:24	1932.641	6.061664e-014	28/11/2022 14:23:25	1933.683	2.929199e-014
28/11/2022 14:23:26	1933.896	1.067722e-011	28/11/2022 14:23:26	1934.109	8.793004e-012	28/11/2022 14:23:26	1934.327	6.376838e-014	28/11/2022 14:23:27	1935.367	3.064806e-013	28/11/2022 14:23:28	1936.406	1.405392e-013	28/11/2022 14:23:28	1936.619	2.244777e-014	28/11/2022 14:23:29	1937.660	3.257535e-014
28/11/2022 14:23:30	1937.873	1.072484e-011	28/11/2022 14:23:30	1938.087	8.809576e-012	28/11/2022 14:23:30	1938.305	9.242467e-014	28/11/2022 14:23:31	1939.344	3.323304e-013	28/11/2022 14:23:32	1940.387	1.422775e-013	28/11/2022 14:23:32	1940.599	3.927863e-014	28/11/2022 14:23:33	1941.639	3.391050e-014
28/11/2022 14:23:34	1941.853	1.078995e-011	28/11/2022 14:23:34	1942.066	9.108641e-012	28/11/2022 14:23:34	1942.282	7.361124e-014	28/11/2022 14:23:35	1943.325	3.165186e-013	28/11/2022 14:23:36	1944.364	1.437879e-013	28/11/2022 14:23:36	1944.583	4.533998e-014	28/11/2022 14:23:37	1945.623	3.209860e-014
28/11/2022 14:23:37	1945.836	1.072811e-011	28/11/2022 14:23:38	1946.049	8.887745e-012	28/11/2022 14:23:38	1946.266	9.224138e-014	28/11/2022 14:23:39	1947.307	3.156801e-013	28/11/2022 14:23:40	1948.348	1.370786e-013	28/11/2022 14:23:40	1948.561	5.241175e-014	28/11/2022 14:23:41	1949.601	2.813410e-014
28/11/2022 14:23:41	1949.814	1.066719e-011	28/11/2022 14:23:42	1950.026	9.104368e-012	28/11/2022 14:23:42	1950.245	9.946367e-014	28/11/2022 14:23:43	1951.287	3.552256e-013	28/11/2022 14:23:44	1952.326	1.537056e-013	28/11/2022 14:23:44	1952.539	4.692676e-014	28/11/2022 14:23:45	1953.582	3.112115e-014
28/11/2022 14:23:45	1953.795	1.094863e-011	28/11/2022 14:23:46	1954.008	8.631138e-012	28/11/2022 14:23:46	1954.221	9.193156e-014	28/11/2022 14:23:47	1955.259	3.226754e-013	28/11/2022 14:23:48	1956.301	1.450682e-013	28/11/2022 14:23:48	1956.514	5.358926e-014	28/11/2022 14:23:49	1957.553	3.508793e-014
28/11/2022 14:23:49	1957.767	1.054923e-011	28/11/2022 14:23:50	1957.981	8.933359e-012	28/11/2022 14:23:50	1958.199	7.067596e-014	28/11/2022 14:23:51	1959.240	3.359659e-013	28/11/2022 14:23:52	1960.280	1.469739e-013	28/11/2022 14:23:52	1960.493	4.774946e-014	28/11/2022 14:23:53	1961.534	3.079612e-014
28/11/2022 14:23:53	1961.747	1.062973e-011	28/11/2022 14:23:54	1961.960	9.041929e-012	28/11/2022 14:23:54	1962.173	8.216490e-014	28/11/2022 14:23:55	1963.214	3.217066e-013	28/11/2022 14:23:56	1964.257	1.417068e-013	28/11/2022 14:23:56	1964.470	6.142407e-014	28/11/2022 14:23:57	1965.510	3.051061e-014
28/11/2022 14:23:57	1965.724	1.056406e-011	28/11/2022 14:23:58	1965.937	8.938652e-012	28/11/2022 14:23:58	1966.151	5.881226e-014	28/11/2022 14:23:59	1967.191	2.972780e-013	28/11/2022 14:24:00	1968.232	1.296549e-013	28/11/2022 14:24:00	1968.444	3.214090e-014	28/11/2022 14:24:01	1969.484	4.278910e-014
28/11/2022 14:24:01	1969.697	1.045224e-011	28/11/2022 14:24:02	1969.910	9.074927e-012	28/11/2022 14:24:02	1970.123	7.176028e-014	28/11/2022 14:24:03	1971.164	2.975244e-013	28/11/2022 14:24:04	1972.203	1.505539e-013	28/11/2022 14:24:04	1972.416	2.906454e-014	28/11/2022 14:24:05	1973.459	3.451214e-014
28/11/2022 14:24:05	1973.672	1.084240e-011	28/11/2022 14:24:06	1973.885	8.924633e-012	28/11/2022 14:24:06	1974.102	5.499641e-014	28/11/2022 14:24:07	1975.142	3.310373e-013	28/11/2022 14:24:08	1976.184	1.442052e-013	28/11/2022 14:24:08	1976.398	5.043306e-014	28/11/2022 14:24:09	1977.438	3.269874e-014
28/11/2022 14:24:09	1977.651	1.082579e-011	28/11/2022 14:24:10	1977.863	9.007687e-012	28/11/2022 14:24:10	1978.081	8.561612e-014	28/11/2022 14:24:11	1979.122	3.281749e-013	28/11/2022 14:24:12	1980.163	1.417943e-013	28/11/2022 14:24:12	1980.377	3.648473e-014	28/11/2022 14:24:13	1981.419	3.473417e-014
28/11/2022 14:24:13	1981.632	1.051642e-011	28/11/2022 14:24:13	1981.844	8.683761e-012	28/11/2022 14:24:14	1982.063	1.058149e-013	28/11/2022 14:24:15	1983.104	3.293454e-013	28/11/2022 14:24:16	1984.144	1.203241e-013	28/11/2022 14:24:16	1984.359	5.724365e-014	28/11/2022 14:24:17	1985.400	3.347309e-014
28/11/2022 14:24:17	1985.613	1.057140e-011	28/11/2022 14:24:17	1985.826	9.102396e-012	28/11/2022 14:24:18	1986.040	7.581700e-014	28/11/2022 14:24:19	1987.079	3.194089e-013	28/11/2022 14:24:20	1988.120	1.459178e-013	28/11/2022 14:24:20	1988.338	2.987120e-014	28/11/2022 14:24:21	1989.379	3.884576e-014
28/11/2022 14:24:21	1989.597	1.052922e-011	28/11/2022 14:24:21	1989.810	9.001497e-012	28/11/2022 14:24:22	1990.029	6.654515e-014	28/11/2022 14:24:23	1991.069	3.266637e-013	28/11/2022 14:24:24	1992.109	1.441556e-013	28/11/2022 14:24:24	1992.324	5.146973e-014	28/11/2022 14:24:25	1993.366	3.688071e-014
28/11/2022 14:24:25	1993.579	1.079672e-011	28/11/2022 14:24:25	1993.792	8.749235e-012	28/11/2022 14:24:26	1994.011	6.574489e-014	28/11/2022 14:24:27	1995.050	3.410678e-013	28/11/2022 14:24:28	1996.090	1.358736e-013	28/11/2022 14:24:28	1996.304	4.029489e-014	28/11/2022 14:24:29	1997.342	3.805398e-014
28/11/2022 14:24:29	1997.555	1.114062e-011	28/11/2022 14:24:29	1997.769	8.799980e-012	28/11/2022 14:24:30	1997.987	8.897575e-014	28/11/2022 14:24:31	1999.029	3.212284e-013	28/11/2022 14:24:32	2000.067	1.321222e-013	28/11/2022 14:24:32	2000.280	3.382339e-014	28/11/2022 14:24:33	2001.320	3.310559e-014
28/11/2022 14:24:33	2001.533	1.055486e-011	28/11/2022 14:24:33	2001.746	8.973166e-012	28/11/2022 14:24:34	2001.964	9.763372e-014	28/11/2022 14:24:35	2003.004	3.375450e-013	28/11/2022 14:24:36	2004.047	1.368638e-013	28/11/2022 14:24:36	2004.259	4.048488e-014	28/11/2022 14:24:37	2005.300	3.389554e-014
28/11/2022 14:24:37	2005.513	1.061065e-011	28/11/2022 14:24:37	2005.726	9.081300e-012	28/11/2022 14:24:38	2005.949	6.991774e-014	28/11/2022 14:24:39	2006.987	3.179020e-013	28/11/2022 14:24:40	2008.028	1.516656e-013	28/11/2022 14:24:40	2008.240	3.216853e-014	28/11/2022 14:24:41	2009.279	2.935836e-014
28/11/2022 14:24:41	2009.491	1.029137e-011	28/11/2022 14:24:41	2009.704	9.110634e-012	28/11/2022 14:24:42	2009.922	6.812614e-014	28/11/2022 14:24:43	2010.963	3.254889e-013	28/11/2022 14:24:44	2012.004	1.245974e-013	28/11/2022 14:24:44	2012.216	2.652544e-014	28/11/2022 14:24:45	2013.258	3.123478e-014
28/11/2022 14:24:45	2013.471	1.057848e-011	28/11/2022 14:24:45	2013.683	8.868108e-012	28/11/2022 14:24:46	2013.901	5.342209e-014	28/11/2022 14:24:47	2014.940	3.265462e-013	28/11/2022 14:24:48	2015.982	1.378433e-013	28/11/2022 14:24:48	2016.195	1.634905e-014	28/11/2022 14:24:49	2017.235	3.390842e-014
28/11/2022 14:24:49	2017.447	1.077617e-011	28/11/2022 14:24:49	2017.660	8.879469e-012	28/11/2022 14:24:50	2017.877	7.326420e-014	28/11/2022 14:24:51	2018.917	3.138736e-013	28/11/2022 14:24:52	2019.955	1.515996e-013	28/11/2022 14:24:52	2020.168	4.199958e-014	28/11/2022 14:24:53	2021.209	4.192254e-014
28/11/2022 14:24:53	2021.422	1.056137e-011	28/11/2022 14:24:53	2021.635	9.093980e-012	28/11/2022 14:24:54	2021.853	6.114077e-014	28/11/2022 14:24:55	2022.893	3.510783e-013	28/11/2022 14:24:56	2023.934	1.599916e-013	28/11/2022 14:24:56	2024.147	3.395865e-014	28/11/2022 14:24:57	2025.187	3.242220e-014
28/11/2022 14:24:57	2025.400	1.090647e-011	28/11/2022 14:24:57	2025.613	8.888866e-012	28/11/2022 14:24:57	2025.831	6.508651e-014	28/11/2022 14:24:59	2026.871	3.214967e-013	28/11/2022 14:25:00	2027.911	1.484892e-013	28/11/2022 14:25:00	2028.124	3.246013e-014	28/11/2022 14:25:01	2029.164	3.190092e-014
28/11/2022 14:25:01	2029.376	1.100255e-011	28/11/2022 14:25:01	2029.589	9.243887e-012	28/11/2022 14:25:01	2029.808	6.343130e-014	28/11/2022 14:25:03	2030.849	3.225725e-013	28/11/2022 14:25:04	2031.891	1.167344e-013	28/11/2022 14:25:04	2032.105	3.629645e-014	28/11/2022 14:25:05	2033.145	3.595384e-014
28/11/2022 14:25:05	2033.357	1.061703e-011	28/11/2022 14:25:05	2033.570	8.764195e-012	28/11/2022 14:25:05	2033.789	7.329701e-014	28/11/2022 14:25:06	2034.830	3.346547e-013	28/11/2022 14:25:08	2035.870	1.404330e-013	28/11/2022 14:25:08	2036.082	4.064800e-014	28/11/2022 14:25:09	2037.122	2.974585e-014
28/11/2022 14:25:09	2037.335	1.098599e-011	28/11/2022 14:25:09	2037.547	8.880088e-012	28/11/2022 14:25:09	2037.772	7.897988e-014	28/11/2022 14:25:10	2038.814	3.173592e-013	28/11/2022 14:25:12	2039.854	1.228380e-013	28/11/2022 14:25:12	2040.067	5.345423e-014	28/11/2022 14:25:13	2041.106	3.633047e-014
